,speed_gm,times
34769,47.03,1621497839.3830001
34770,47.03,1621497839.403
34771,47.03,1621497839.4220002
34772,47.03,1621497839.428
34773,47.03,1621497839.442
34774,47.01,1621497839.4620001
34775,47.02,1621497839.483
34776,47.0,1621497839.503
34777,47.0,1621497839.5219998
34778,47.0,1621497839.542
34779,47.0,1621497839.5619998
34780,47.02,1621497839.5830002
34781,47.01,1621497839.6030002
34782,47.01,1621497839.6220002
34783,47.03,1621497839.627
34784,47.03,1621497839.642
34785,47.03,1621497839.6620002
34786,47.03,1621497839.683
34787,47.03,1621497839.703
34788,47.05,1621497839.722
34789,47.05,1621497839.742
34790,47.04,1621497839.7619998
34791,47.06,1621497839.783
34792,47.05,1621497839.803
34793,47.05,1621497839.822
34794,47.03,1621497839.837
34795,47.05,1621497839.8419998
34796,47.04,1621497839.8620002
34797,47.04,1621497839.8830001
34798,47.01,1621497839.903
34799,47.03,1621497839.922
34800,47.03,1621497839.9420002
34801,47.02,1621497839.962
34802,47.02,1621497839.983
34803,46.99,1621497840.1030002
34804,46.99,1621497840.125
34805,46.99,1621497840.1430001
34806,47.0,1621497840.162
34807,46.96,1621497840.183
34808,46.91,1621497840.203
34809,46.89,1621497840.223
34810,47.01,1621497840.227
34811,46.86,1621497840.2419999
34812,46.85,1621497840.262
34813,46.86,1621497840.283
34814,46.85,1621497840.303
34815,46.82,1621497840.3219998
34816,46.79,1621497840.3420002
34817,46.76,1621497840.362
34818,47.01,1621497840.365
34819,46.72,1621497840.3830001
34820,46.69,1621497840.403
34821,46.65,1621497840.4220002
34822,46.99,1621497840.427
34823,46.64,1621497840.442
34824,46.61,1621497840.4620001
34825,46.57,1621497840.483
34826,46.55,1621497840.503
34827,46.52,1621497840.5219998
34828,46.48,1621497840.542
34829,46.44,1621497840.5619998
34830,46.41,1621497840.5830002
34831,46.37,1621497840.6030002
34832,46.31,1621497840.6220002
34833,47.0,1621497840.627
34834,46.29,1621497840.642
34835,46.25,1621497840.6620002
34836,46.2,1621497840.683
34837,46.17,1621497840.703
34838,46.13,1621497840.722
34839,46.09,1621497840.742
34840,46.06,1621497840.7619998
34841,46.01,1621497840.783
34842,45.98,1621497840.803
34843,45.95,1621497840.822
34844,47.0,1621497840.835
34845,45.9,1621497840.8419998
34846,45.87,1621497840.8620002
34847,45.83,1621497840.8830001
34848,45.79,1621497840.903
34849,45.75,1621497840.922
34850,45.71,1621497840.9420002
34851,45.68,1621497840.963
34852,45.62,1621497840.983
34853,45.36,1621497841.112
34854,45.31,1621497841.132
34855,45.26,1621497841.1420002
34856,45.21,1621497841.162
34857,45.17,1621497841.183
34858,45.13,1621497841.203
34859,45.08,1621497841.2220001
34860,45.06,1621497841.243
34861,45.01,1621497841.262
34862,45.53,1621497841.262
34863,44.97,1621497841.283
34864,44.9,1621497841.302
34865,44.86,1621497841.3219998
34866,44.82,1621497841.3430002
34867,44.77,1621497841.3660002
34868,45.57,1621497841.37
34869,44.71,1621497841.3830001
34870,44.68,1621497841.402
34871,44.63,1621497841.4220002
34872,45.49,1621497841.427
34873,44.59,1621497841.443
34874,44.53,1621497841.4620001
34875,44.5,1621497841.483
34876,44.46,1621497841.503
34877,44.41,1621497841.5219998
34878,44.37,1621497841.543
34879,44.33,1621497841.5619998
34880,44.28,1621497841.5830002
34881,44.21,1621497841.6030002
34882,44.18,1621497841.6220002
34883,45.44,1621497841.63
34884,44.13,1621497841.642
34885,44.07,1621497841.6620002
34886,44.02,1621497841.683
34887,43.97,1621497841.7020001
34888,43.92,1621497841.722
34889,43.88,1621497841.742
34890,43.82,1621497841.7619998
34891,43.78,1621497841.782
34892,43.73,1621497841.803
34893,43.69,1621497841.822
34894,45.38,1621497841.837
34895,43.64,1621497841.8419998
34896,43.61,1621497841.8620002
34897,43.57,1621497841.8830001
34898,43.51,1621497841.903
34899,43.46,1621497841.922
34900,43.42,1621497841.9420002
34901,43.36,1621497841.962
34902,43.31,1621497841.982
34903,43.05,1621497842.1030002
34904,43.01,1621497842.122
34905,42.96,1621497842.1420002
34906,42.9,1621497842.162
34907,42.86,1621497842.1820002
34908,42.82,1621497842.212
34909,42.78,1621497842.2220001
34910,42.72,1621497842.2419999
34911,43.25,1621497842.243
34912,42.68,1621497842.262
34913,43.23,1621497842.2649999
34914,42.62,1621497842.286
34915,42.55,1621497842.3049998
34916,42.48,1621497842.3219998
34917,42.42,1621497842.3500001
34918,42.37,1621497842.3630002
34919,42.29,1621497842.3820002
34920,42.21,1621497842.402
34921,42.12,1621497842.4220002
34922,43.18,1621497842.428
34923,42.04,1621497842.442
34924,41.96,1621497842.4620001
34925,41.84,1621497842.4819999
34926,41.75,1621497842.502
34927,41.66,1621497842.5219998
34928,41.54,1621497842.542
34929,41.44,1621497842.5619998
34930,41.32,1621497842.5830002
34931,41.21,1621497842.6019998
34932,41.09,1621497842.6220002
34933,43.14,1621497842.632
34934,40.95,1621497842.642
34935,40.85,1621497842.664
34936,40.75,1621497842.682
34937,40.63,1621497842.7020001
34938,40.51,1621497842.722
34939,40.36,1621497842.742
34940,40.25,1621497842.763
34941,40.14,1621497842.782
34942,40.01,1621497842.8019998
34943,39.9,1621497842.822
34944,43.09,1621497842.824
34945,39.79,1621497842.8419998
34946,39.66,1621497842.8620002
34947,39.55,1621497842.8830001
34948,39.41,1621497842.9020002
34949,39.28,1621497842.922
34950,39.15,1621497842.9420002
34951,39.02,1621497842.962
34952,38.89,1621497842.982
34953,38.11,1621497843.1020002
34954,37.98,1621497843.122
34955,37.86,1621497843.1430001
34956,37.72,1621497843.162
34957,37.6,1621497843.1820002
34958,37.47,1621497843.203
34959,37.34,1621497843.2220001
34960,38.64,1621497843.223
34961,38.76,1621497843.2350001
34962,37.21,1621497843.2419999
34963,37.07,1621497843.262
34964,36.94,1621497843.283
34965,36.82,1621497843.302
34966,36.69,1621497843.3219998
34967,36.56,1621497843.3420002
34968,36.44,1621497843.362
34969,36.3,1621497843.3820002
34970,36.17,1621497843.402
34971,36.04,1621497843.4220002
34972,38.5,1621497843.424
34973,35.9,1621497843.442
34974,35.78,1621497843.4620001
34975,35.66,1621497843.483
34976,35.53,1621497843.503
34977,35.39,1621497843.5219998
34978,35.25,1621497843.542
34979,35.13,1621497843.5619998
34980,35.0,1621497843.5830002
34981,34.86,1621497843.6019998
34982,34.73,1621497843.6220002
34983,38.36,1621497843.6230001
34984,34.6,1621497843.642
34985,34.47,1621497843.6620002
34986,34.35,1621497843.683
34987,34.21,1621497843.7020001
34988,34.07,1621497843.722
34989,33.93,1621497843.742
34990,33.81,1621497843.7619998
34991,33.68,1621497843.783
34992,33.54,1621497843.803
34993,33.41,1621497843.822
34994,38.24,1621497843.833
34995,33.27,1621497843.8419998
34996,33.15,1621497843.8620002
34997,33.05,1621497843.882
34998,32.91,1621497843.9020002
34999,32.8,1621497843.922
35000,32.67,1621497843.9420002
35001,32.55,1621497843.962
35002,32.46,1621497843.983
35003,31.84,1621497844.1020002
35004,31.73,1621497844.122
35005,31.64,1621497844.1420002
35006,31.54,1621497844.162
35007,31.44,1621497844.1820002
35008,31.37,1621497844.202
35009,31.3,1621497844.2220001
35010,32.25,1621497844.223
35011,32.34,1621497844.232
35012,31.22,1621497844.2419999
35013,31.14,1621497844.262
35014,31.06,1621497844.283
35015,30.98,1621497844.302
35016,30.91,1621497844.3219998
35017,30.83,1621497844.3420002
35018,30.76,1621497844.362
35019,30.67,1621497844.3820002
35020,30.61,1621497844.402
35021,30.56,1621497844.4220002
35022,32.15,1621497844.423
35023,30.45,1621497844.444
35024,30.38,1621497844.4620001
35025,30.32,1621497844.483
35026,30.24,1621497844.502
35027,30.18,1621497844.5219998
35028,30.12,1621497844.542
35029,30.05,1621497844.5619998
35030,29.99,1621497844.582
35031,29.91,1621497844.6019998
35032,29.85,1621497844.6220002
35033,32.03,1621497844.629
35034,29.78,1621497844.642
35035,29.73,1621497844.6620002
35036,29.67,1621497844.682
35037,29.6,1621497844.7020001
35038,29.53,1621497844.722
35039,29.48,1621497844.742
35040,29.43,1621497844.764
35041,29.39,1621497844.782
35042,29.31,1621497844.8019998
35043,29.24,1621497844.822
35044,31.94,1621497844.823
35045,29.17,1621497844.8419998
35046,29.1,1621497844.8620002
35047,29.03,1621497844.882
35048,28.95,1621497844.9020002
35049,28.89,1621497844.922
35050,28.81,1621497844.9420002
35051,28.72,1621497844.962
35052,28.63,1621497844.982
35053,28.03,1621497845.1020002
35054,27.92,1621497845.122
35055,27.8,1621497845.1420002
35056,27.69,1621497845.162
35057,27.57,1621497845.1820002
35058,27.44,1621497845.202
35059,28.56,1621497845.204
35060,28.46,1621497845.22
35061,27.33,1621497845.2220001
35062,27.19,1621497845.2419999
35063,27.07,1621497845.262
35064,26.93,1621497845.2819998
35065,26.78,1621497845.302
35066,26.65,1621497845.3219998
35067,26.5,1621497845.3420002
35068,26.36,1621497845.362
35069,26.23,1621497845.3820002
35070,26.1,1621497845.402
35071,28.36,1621497845.42
35072,25.95,1621497845.4220002
35073,25.78,1621497845.442
35074,25.64,1621497845.4620001
35075,25.47,1621497845.4819999
35076,25.31,1621497845.501
35077,25.17,1621497845.5219998
35078,25.02,1621497845.542
35079,24.87,1621497845.5619998
35080,24.71,1621497845.582
35081,24.57,1621497845.6019998
35082,28.26,1621497845.62
35083,24.42,1621497845.6220002
35084,24.28,1621497845.641
35085,24.14,1621497845.6620002
35086,23.99,1621497845.682
35087,23.85,1621497845.701
35088,23.7,1621497845.722
35089,23.54,1621497845.742
35090,23.4,1621497845.761
35091,23.27,1621497845.782
35092,23.13,1621497845.8009999
35093,23.0,1621497845.8209999
35094,28.15,1621497845.823
35095,22.85,1621497845.8409998
35096,22.71,1621497845.8609998
35097,22.57,1621497845.882
35098,22.42,1621497845.901
35099,22.29,1621497845.922
35100,22.15,1621497845.941
35101,22.01,1621497845.962
35102,21.9,1621497845.982
35103,21.07,1621497846.1009998
35104,20.95,1621497846.121
35105,20.83,1621497846.141
35106,20.69,1621497846.161
35107,20.57,1621497846.181
35108,21.75,1621497846.1939998
35109,20.43,1621497846.201
35110,21.61,1621497846.219
35111,20.29,1621497846.221
35112,20.17,1621497846.2419999
35113,20.04,1621497846.261
35114,19.91,1621497846.281
35115,19.78,1621497846.302
35116,19.65,1621497846.3209999
35117,19.54,1621497846.3409998
35118,19.41,1621497846.3609998
35119,19.27,1621497846.3820002
35120,19.14,1621497846.401
35121,21.49,1621497846.4190001
35122,19.03,1621497846.421
35123,18.91,1621497846.441
35124,18.77,1621497846.461
35125,18.65,1621497846.481
35126,18.53,1621497846.501
35127,18.43,1621497846.521
35128,18.31,1621497846.541
35129,18.2,1621497846.5609999
35130,18.1,1621497846.5809999
35131,17.99,1621497846.6009998
35132,21.34,1621497846.619
35133,17.89,1621497846.621
35134,17.8,1621497846.641
35135,17.71,1621497846.661
35136,17.61,1621497846.681
35137,17.54,1621497846.701
35138,17.47,1621497846.721
35139,17.4,1621497846.742
35140,17.3,1621497846.761
35141,17.21,1621497846.782
35142,17.13,1621497846.8009999
35143,21.21,1621497846.82
35144,17.05,1621497846.8209999
35145,16.98,1621497846.8409998
35146,16.92,1621497846.8609998
35147,16.84,1621497846.881
35148,16.78,1621497846.901
35149,16.72,1621497846.922
35150,16.65,1621497846.941
35151,16.58,1621497846.961
35152,16.51,1621497846.981
35153,16.14,1621497847.1009998
35154,16.09,1621497847.121
35155,16.02,1621497847.141
35156,15.95,1621497847.161
35157,15.88,1621497847.181
35158,15.81,1621497847.202
35159,16.37,1621497847.219
35160,15.74,1621497847.221
35161,15.69,1621497847.241
35162,16.44,1621497847.247
35163,15.64,1621497847.261
35164,15.6,1621497847.2819998
35165,15.54,1621497847.302
35166,15.48,1621497847.3209999
35167,15.41,1621497847.3409998
35168,15.34,1621497847.3609998
35169,15.29,1621497847.392
35170,15.22,1621497847.402
35171,16.3,1621497847.4190001
35172,15.17,1621497847.421
35173,15.13,1621497847.441
35174,15.08,1621497847.461
35175,15.02,1621497847.481
35176,14.98,1621497847.501
35177,14.91,1621497847.521
35178,14.85,1621497847.541
35179,14.79,1621497847.5609999
35180,14.74,1621497847.5809999
35181,14.7,1621497847.6019998
35182,16.26,1621497847.619
35183,14.65,1621497847.621
35184,14.6,1621497847.641
35185,14.55,1621497847.661
35186,14.5,1621497847.681
35187,14.45,1621497847.701
35188,14.39,1621497847.721
35189,14.34,1621497847.741
35190,14.29,1621497847.761
35191,14.24,1621497847.781
35192,14.2,1621497847.8009999
35193,16.19,1621497847.819
35194,14.14,1621497847.8209999
35195,14.1,1621497847.8409998
35196,14.06,1621497847.8609998
35197,14.0,1621497847.881
35198,13.95,1621497847.901
35199,13.91,1621497847.921
35200,13.86,1621497847.941
35201,13.81,1621497847.961
35202,13.77,1621497847.981
35203,13.47,1621497848.1009998
35204,13.41,1621497848.121
35205,13.37,1621497848.141
35206,13.32,1621497848.161
35207,13.73,1621497848.181
35208,13.28,1621497848.181
35209,13.24,1621497848.201
35210,13.68,1621497848.217
35211,13.2,1621497848.221
35212,13.16,1621497848.241
35213,13.11,1621497848.264
35214,13.06,1621497848.281
35215,13.01,1621497848.3009999
35216,12.96,1621497848.3209999
35217,12.92,1621497848.3409998
35218,12.88,1621497848.3630002
35219,12.84,1621497848.381
35220,12.78,1621497848.401
35221,13.63,1621497848.4169998
35222,12.74,1621497848.421
35223,12.7,1621497848.441
35224,12.65,1621497848.461
35225,12.6,1621497848.481
35226,12.56,1621497848.501
35227,12.51,1621497848.521
35228,12.46,1621497848.541
35229,12.42,1621497848.5609999
35230,12.38,1621497848.5809999
35231,12.34,1621497848.6009998
35232,13.57,1621497848.6179998
35233,12.3,1621497848.621
35234,12.24,1621497848.641
35235,12.19,1621497848.661
35236,12.14,1621497848.681
35237,12.09,1621497848.701
35238,12.03,1621497848.721
35239,11.97,1621497848.741
35240,11.94,1621497848.761
35241,11.88,1621497848.781
35242,11.84,1621497848.8009999
35243,13.53,1621497848.817
35244,11.8,1621497848.8209999
35245,11.75,1621497848.8409998
35246,11.7,1621497848.8609998
35247,11.64,1621497848.881
35248,11.59,1621497848.901
35249,11.52,1621497848.921
35250,11.48,1621497848.941
35251,11.43,1621497848.961
35252,11.37,1621497848.981
35253,11.0,1621497849.1009998
35254,10.93,1621497849.121
35255,10.86,1621497849.141
35256,10.78,1621497849.161
35257,11.31,1621497849.171
35258,10.72,1621497849.181
35259,10.65,1621497849.201
35260,11.26,1621497849.216
35261,10.58,1621497849.221
35262,10.53,1621497849.241
35263,10.43,1621497849.261
35264,10.36,1621497849.281
35265,10.28,1621497849.3009999
35266,10.2,1621497849.3209999
35267,10.11,1621497849.3409998
35268,10.04,1621497849.3609998
35269,9.97,1621497849.381
35270,9.9,1621497849.401
35271,11.17,1621497849.416
35272,9.83,1621497849.421
35273,9.76,1621497849.441
35274,9.69,1621497849.461
35275,9.63,1621497849.481
35276,9.57,1621497849.501
35277,9.5,1621497849.5219998
35278,9.42,1621497849.541
35279,9.36,1621497849.5609999
35280,9.29,1621497849.5809999
35281,9.22,1621497849.6009998
35282,11.1,1621497849.616
35283,9.15,1621497849.621
35284,9.08,1621497849.641
35285,9.01,1621497849.661
35286,8.95,1621497849.681
35287,8.89,1621497849.701
35288,8.84,1621497849.721
35289,8.78,1621497849.741
35290,8.72,1621497849.761
35291,8.66,1621497849.781
35292,8.62,1621497849.8009999
35293,11.06,1621497849.816
35294,8.59,1621497849.826
35295,8.54,1621497849.8409998
35296,8.51,1621497849.8609998
35297,8.45,1621497849.881
35298,8.4,1621497849.901
35299,8.35,1621497849.921
35300,8.31,1621497849.941
35301,8.26,1621497849.961
35302,8.22,1621497849.981
35303,8.03,1621497850.1009998
35304,8.0,1621497850.121
35305,7.96,1621497850.141
35306,8.18,1621497850.156
35307,7.93,1621497850.161
35308,7.9,1621497850.181
35309,7.87,1621497850.201
35310,8.15,1621497850.216
35311,7.84,1621497850.223
35312,7.81,1621497850.241
35313,7.78,1621497850.261
35314,7.76,1621497850.283
35315,7.74,1621497850.302
35316,7.71,1621497850.3209999
35317,7.69,1621497850.3409998
35318,7.66,1621497850.3609998
35319,7.64,1621497850.381
35320,7.62,1621497850.401
35321,8.11,1621497850.415
35322,7.61,1621497850.421
35323,7.59,1621497850.441
35324,7.57,1621497850.461
35325,7.54,1621497850.481
35326,7.52,1621497850.501
35327,7.5,1621497850.521
35328,7.47,1621497850.541
35329,7.46,1621497850.5609999
35330,7.44,1621497850.5809999
35331,7.41,1621497850.6019998
35332,8.09,1621497850.615
35333,7.39,1621497850.621
35334,7.36,1621497850.641
35335,7.34,1621497850.661
35336,7.33,1621497850.681
35337,7.32,1621497850.701
35338,7.3,1621497850.721
35339,7.28,1621497850.741
35340,7.26,1621497850.761
35341,7.24,1621497850.781
35342,7.22,1621497850.8009999
35343,8.05,1621497850.816
35344,7.21,1621497850.8209999
35345,7.19,1621497850.8409998
35346,7.17,1621497850.8609998
35347,7.16,1621497850.881
35348,7.14,1621497850.912
35349,7.12,1621497850.921
35350,7.1,1621497850.941
35351,7.08,1621497850.961
35352,7.07,1621497850.981
35353,6.97,1621497851.1009998
35354,6.95,1621497851.121
35355,6.94,1621497851.141
35356,6.91,1621497851.161
35357,6.89,1621497851.181
35358,6.86,1621497851.201
35359,7.05,1621497851.2150002
35360,6.84,1621497851.221
35361,6.82,1621497851.241
35362,6.79,1621497851.261
35363,6.78,1621497851.281
35364,7.05,1621497851.286
35365,6.76,1621497851.3009999
35366,6.74,1621497851.3209999
35367,6.71,1621497851.3409998
35368,6.7,1621497851.3609998
35369,6.69,1621497851.381
35370,6.67,1621497851.401
35371,7.02,1621497851.415
35372,6.64,1621497851.421
35373,6.62,1621497851.441
35374,6.59,1621497851.461
35375,6.55,1621497851.481
35376,6.52,1621497851.501
35377,6.49,1621497851.5219998
35378,6.46,1621497851.541
35379,6.43,1621497851.5609999
35380,6.39,1621497851.5809999
35381,6.35,1621497851.6009998
35382,7.0,1621497851.616
35383,6.31,1621497851.621
35384,6.26,1621497851.641
35385,6.22,1621497851.661
35386,6.19,1621497851.681
35387,6.15,1621497851.701
35388,6.11,1621497851.721
35389,6.08,1621497851.741
35390,6.04,1621497851.761
35391,6.0,1621497851.781
35392,5.95,1621497851.8009999
35393,6.98,1621497851.815
35394,5.91,1621497851.8209999
35395,5.87,1621497851.8409998
35396,5.84,1621497851.8609998
35397,5.8,1621497851.881
35398,5.76,1621497851.901
35399,5.73,1621497851.921
35400,5.7,1621497851.941
35401,5.66,1621497851.961
35402,5.61,1621497851.981
35403,5.37,1621497852.1009998
35404,5.34,1621497852.121
35405,5.58,1621497852.1369998
35406,5.3,1621497852.141
35407,5.28,1621497852.161
35408,5.24,1621497852.181
35409,5.22,1621497852.201
35410,5.53,1621497852.2129998
35411,5.19,1621497852.221
35412,5.18,1621497852.241
35413,5.15,1621497852.262
35414,5.12,1621497852.281
35415,5.09,1621497852.3009999
35416,5.07,1621497852.3209999
